"Selector","Fitness","VS Buy Hold (%)","Win/Loss Ratio","# Trades/Day","Strategy","Order Type","Ending Balance ($)","Buy Hold ($)","# Wins","# Losses","Period","Min Periods","# Days","Full Parameters"
"binanceus.ETH-USD",2.201158710193335,10.057935509666763,"Infinity",0.143,"trend_ema","taker",511.37748936,464.64390504134434,2,0,"69m",50,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":0,""buy_stop_pct"":0,""generations"":10,""markdown_buy_pct"":0.49845741450504644,""markup_sell_pct"":-0.10251813638637763,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":50,""neutral_rate"":""auto"",""order_poll_time"":5000,""order_type"":""taker"",""oversold_rsi"":36,""oversold_rsi_periods"":38,""period"":""69m"",""period_length"":""69m"",""profit_stop_enable_pct"":0,""profit_stop_pct"":15,""quarentine_time"":10,""rsi_periods"":38,""selector"":""binanceus.ETH-USD"",""sell_stop_pct"":33,""show_options"":true,""strategy"":""trend_ema"",""symmetrical"":false,""trend_ema"":17,""net_currency"":10.483741992499972,""start"":""202009192000""}"
"binanceus.ETH-USD",2.189041641454632,9.452082072731606,"Infinity",0.071,"trend_ema","taker",514.06091932,469.66755641834504,1,0,"52m",36,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":7,""buy_stop_pct"":0,""generations"":10,""markdown_buy_pct"":4.013233153401338,""markup_sell_pct"":4.105675988472072,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":36,""neutral_rate"":""auto"",""order_poll_time"":5000,""order_type"":""taker"",""oversold_rsi"":45,""oversold_rsi_periods"":33,""period"":""52m"",""period_length"":""52m"",""profit_stop_enable_pct"":0,""profit_stop_pct"":5,""quarentine_time"":10,""rsi_periods"":33,""selector"":""binanceus.ETH-USD"",""sell_stop_pct"":0,""show_options"":true,""strategy"":""trend_ema"",""symmetrical"":false,""trend_ema"":17,""net_currency"":10.599081266000042,""start"":""202009192000""}"
"binanceus.ETH-USD",2.178720668348644,8.936033417432201,"Infinity",0.071,"trend_ema","taker",508.9612794,467.2111361441905,1,0,"18m",78,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":3,""buy_stop_pct"":19,""generations"":10,""markdown_buy_pct"":3.0830904451824725,""markup_sell_pct"":4.779726694346763,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":78,""neutral_rate"":""auto"",""order_poll_time"":5000,""order_type"":""taker"",""oversold_rsi"":22,""oversold_rsi_periods"":26,""period"":""18m"",""period_length"":""18m"",""profit_stop_enable_pct"":13,""profit_stop_pct"":7,""quarentine_time"":10,""rsi_periods"":26,""selector"":""binanceus.ETH-USD"",""sell_stop_pct"":50,""show_options"":true,""strategy"":""trend_ema"",""symmetrical"":false,""trend_ema"":26,""net_currency"":11.824315474799903,""start"":""202009192000""}"
"binanceus.ETH-USD",2.0712735628993535,3.5636781449676747,"Infinity",0.071,"trend_ema","taker",516.36588472,498.5974754558204,1,0,"80m",87,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":8,""buy_stop_pct"":15,""generations"":10,""markdown_buy_pct"":-0.6426621793375089,""markup_sell_pct"":4.8269475723693755,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":87,""neutral_rate"":""auto"",""order_poll_time"":5000,""order_type"":""taker"",""oversold_rsi"":87,""oversold_rsi_periods"":38,""period"":""80m"",""period_length"":""80m"",""profit_stop_enable_pct"":2,""profit_stop_pct"":17,""quarentine_time"":10,""rsi_periods"":38,""selector"":""binanceus.ETH-USD"",""sell_stop_pct"":0,""show_options"":true,""strategy"":""trend_ema"",""symmetrical"":false,""trend_ema"":23,""net_currency"":9.997272114499935,""start"":""202009192000""}"
"binanceus.ETH-USD",1.076962058784577,7.696205878457704,0,0.071,"trend_ema","taker",503.66849902,467.6752490133434,0,1,"66m",58,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":9,""buy_stop_pct"":15,""generations"":10,""markdown_buy_pct"":-0.6426621793375089,""markup_sell_pct"":4.8269475723693755,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":58,""neutral_rate"":""auto"",""order_poll_time"":5000,""order_type"":""taker"",""oversold_rsi"":87,""oversold_rsi_periods"":38,""period"":""66m"",""period_length"":""66m"",""profit_stop_enable_pct"":19,""profit_stop_pct"":17,""quarentine_time"":10,""rsi_periods"":38,""selector"":""binanceus.ETH-USD"",""sell_stop_pct"":0,""show_options"":true,""strategy"":""trend_ema"",""symmetrical"":false,""trend_ema"":23,""net_currency"":10.205805838000003,""start"":""202009192000""}"
"binanceus.ETH-USD",1.0567639812188943,5.67639812188944,0,0.071,"trend_ema","taker",496.32775677,469.66755641834504,0,1,"52m",36,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":6,""buy_stop_pct"":50,""generations"":10,""markdown_buy_pct"":4.513867042137014,""markup_sell_pct"":4.105675988472072,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":36,""neutral_rate"":""auto"",""order_poll_time"":5000,""order_type"":""taker"",""oversold_rsi"":66,""oversold_rsi_periods"":33,""period"":""52m"",""period_length"":""52m"",""profit_stop_enable_pct"":0,""profit_stop_pct"":5,""quarentine_time"":10,""rsi_periods"":33,""selector"":""binanceus.ETH-USD"",""sell_stop_pct"":0,""show_options"":true,""strategy"":""trend_ema"",""symmetrical"":false,""trend_ema"":17,""net_currency"":6.146601260000011,""start"":""202009192000""}"
"binanceus.ETH-USD",1.0251674963706225,2.5167496370622606,0,0.071,"trend_ema","taker",471.15997053,459.59316131074877,0,1,"17m",62,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":1,""buy_stop_pct"":0,""generations"":10,""markdown_buy_pct"":0.49845741450504644,""markup_sell_pct"":0.3058114258149143,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":62,""neutral_rate"":""auto"",""order_poll_time"":5000,""order_type"":""taker"",""oversold_rsi"":23,""oversold_rsi_periods"":48,""period"":""17m"",""period_length"":""17m"",""profit_stop_enable_pct"":0,""profit_stop_pct"":15,""quarentine_time"":10,""rsi_periods"":48,""selector"":""binanceus.ETH-USD"",""sell_stop_pct"":10,""show_options"":true,""strategy"":""trend_ema"",""symmetrical"":false,""trend_ema"":17,""net_currency"":8.351225056000033,""start"":""202009192000""}"
"binanceus.ETH-USD",1.022029867274908,2.2029867274907966,0,0.143,"trend_ema","taker",467.19104818,457.12073897184246,0,2,"17m",50,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":5,""buy_stop_pct"":0,""generations"":10,""markdown_buy_pct"":-0.43186606259767224,""markup_sell_pct"":-0.10251813638637763,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":50,""neutral_rate"":""auto"",""order_poll_time"":5000,""order_type"":""taker"",""oversold_rsi"":23,""oversold_rsi_periods"":48,""period"":""17m"",""period_length"":""17m"",""profit_stop_enable_pct"":0,""profit_stop_pct"":18,""quarentine_time"":10,""rsi_periods"":48,""selector"":""binanceus.ETH-USD"",""sell_stop_pct"":33,""show_options"":true,""strategy"":""trend_ema"",""symmetrical"":false,""trend_ema"":3,""net_currency"":11.581639218199882,""start"":""202009192000""}"
"binanceus.ETH-USD",1.006409501995239,0.6409501995239205,0,0.071,"trend_ema","taker",468.33409879,465.35142788448695,0,1,"88m",80,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":2,""buy_stop_pct"":17,""generations"":10,""markdown_buy_pct"":0.49845741450504644,""markup_sell_pct"":-0.3025849519981523,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":80,""neutral_rate"":""auto"",""order_poll_time"":5000,""order_type"":""taker"",""oversold_rsi"":36,""oversold_rsi_periods"":49,""period"":""88m"",""period_length"":""88m"",""profit_stop_enable_pct"":0,""profit_stop_pct"":15,""quarentine_time"":10,""rsi_periods"":49,""selector"":""binanceus.ETH-USD"",""sell_stop_pct"":33,""show_options"":true,""strategy"":""trend_ema"",""symmetrical"":false,""trend_ema"":15,""net_currency"":10.191103673600026,""start"":""202009192000""}"
"binanceus.ETH-USD",1.0030296682475455,0.3029668247545502,0,0.071,"trend_ema","taker",458.50566316,457.12073897184246,0,1,"17m",62,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":4,""buy_stop_pct"":0,""generations"":10,""markdown_buy_pct"":-0.43186606259767224,""markup_sell_pct"":0.3058114258149143,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":62,""neutral_rate"":""auto"",""order_poll_time"":5000,""order_type"":""taker"",""oversold_rsi"":23,""oversold_rsi_periods"":48,""period"":""17m"",""period_length"":""17m"",""profit_stop_enable_pct"":0,""profit_stop_pct"":18,""quarentine_time"":10,""rsi_periods"":48,""selector"":""binanceus.ETH-USD"",""sell_stop_pct"":10,""show_options"":true,""strategy"":""trend_ema"",""symmetrical"":false,""trend_ema"":3,""net_currency"":8.573182143999986,""start"":""202009192000""}"
