"Selector","Fitness","VS Buy Hold (%)","Win/Loss Ratio","# Trades/Day","Strategy","Order Type","Ending Balance ($)","Buy Hold ($)","# Wins","# Losses","Period","Min Periods","# Days","Full Parameters"
"binanceus.ETH-USD",2.1922015206622003,9.610076033110005,"Infinity",0.071,"trend_ema","taker",516.32036762,471.0519199567334,1,0,"102m",87,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":9,""buy_stop_pct"":25,""generations"":10,""markdown_buy_pct"":1.6452728222664175,""markup_sell_pct"":3.384476247474198,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":87,""neutral_rate"":""auto"",""order_poll_time"":5000,""order_type"":""taker"",""oversold_rsi"":61,""oversold_rsi_periods"":26,""period"":""102m"",""period_length"":""102m"",""profit_stop_enable_pct"":9,""profit_stop_pct"":10,""quarentine_time"":10,""rsi_periods"":26,""selector"":""binanceus.ETH-USD"",""sell_stop_pct"":0,""show_options"":true,""strategy"":""trend_ema"",""symmetrical"":false,""trend_ema"":10,""net_currency"":2.040835419900013,""start"":""202009192000""}"
"binanceus.ETH-USD",1.5992680189358819,9.38029220126869,"Infinity",0,"trend_ema","taker",500,457.12073897184246,0,0,"17m",50,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":1,""buy_stop_pct"":0,""generations"":10,""markdown_buy_pct"":3.5532409319906098,""markup_sell_pct"":-0.05581953094572745,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":50,""neutral_rate"":""auto"",""order_poll_time"":5000,""order_type"":""taker"",""oversold_rsi"":23,""oversold_rsi_periods"":48,""period"":""17m"",""period_length"":""17m"",""profit_stop_enable_pct"":0,""profit_stop_pct"":18,""quarentine_time"":10,""rsi_periods"":48,""selector"":""binanceus.ETH-USD"",""sell_stop_pct"":0,""show_options"":true,""strategy"":""trend_ema"",""symmetrical"":false,""trend_ema"":3,""net_currency"":500,""start"":""202009192000""}"
"binanceus.ETH-USD",1.0621309786601194,6.2130978660119425,0,0.071,"trend_ema","taker",485.52209785,457.12073897184246,0,1,"17m",50,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":0,""buy_stop_pct"":0,""generations"":10,""markdown_buy_pct"":2.0060624203434307,""markup_sell_pct"":-0.05581953094572745,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":50,""neutral_rate"":""auto"",""order_poll_time"":5000,""order_type"":""taker"",""oversold_rsi"":23,""oversold_rsi_periods"":48,""period"":""17m"",""period_length"":""17m"",""profit_stop_enable_pct"":0,""profit_stop_pct"":18,""quarentine_time"":10,""rsi_periods"":48,""selector"":""binanceus.ETH-USD"",""sell_stop_pct"":0,""show_options"":true,""strategy"":""trend_ema"",""symmetrical"":false,""trend_ema"":3,""net_currency"":7.421971780000092,""start"":""202009192000""}"
"binanceus.ETH-USD",1.0621309786601194,6.2130978660119425,0,0.071,"trend_ema","taker",485.52209785,457.12073897184246,0,1,"17m",50,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":3,""buy_stop_pct"":15,""generations"":10,""markdown_buy_pct"":2.0060624203434307,""markup_sell_pct"":-0.10251813638637763,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":50,""neutral_rate"":""auto"",""order_poll_time"":5000,""order_type"":""taker"",""oversold_rsi"":23,""oversold_rsi_periods"":48,""period"":""17m"",""period_length"":""17m"",""profit_stop_enable_pct"":0,""profit_stop_pct"":17,""quarentine_time"":10,""rsi_periods"":48,""selector"":""binanceus.ETH-USD"",""sell_stop_pct"":33,""show_options"":true,""strategy"":""trend_ema"",""symmetrical"":false,""trend_ema"":3,""net_currency"":7.421971780000092,""start"":""202009192000""}"
"binanceus.ETH-USD",1.0621309786601194,6.2130978660119425,0,0.071,"trend_ema","taker",485.52209785,457.12073897184246,0,1,"17m",50,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":8,""buy_stop_pct"":0,""generations"":10,""markdown_buy_pct"":2.0060624203434307,""markup_sell_pct"":-0.05581953094572745,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":50,""neutral_rate"":""auto"",""order_poll_time"":5000,""order_type"":""taker"",""oversold_rsi"":23,""oversold_rsi_periods"":48,""period"":""17m"",""period_length"":""17m"",""profit_stop_enable_pct"":0,""profit_stop_pct"":18,""quarentine_time"":10,""rsi_periods"":48,""selector"":""binanceus.ETH-USD"",""sell_stop_pct"":33,""show_options"":true,""strategy"":""trend_ema"",""symmetrical"":false,""trend_ema"":3,""net_currency"":7.421971780000092,""start"":""202009192000""}"
"binanceus.ETH-USD",1.0260466452969326,2.6046645296932733,0,0.071,"trend_ema","taker",470.29837748,458.3596463530155,0,1,"17m",87,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":7,""buy_stop_pct"":15,""generations"":10,""markdown_buy_pct"":-0.43186606259767224,""markup_sell_pct"":1.9148077268855954,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":87,""neutral_rate"":""auto"",""order_poll_time"":5000,""order_type"":""taker"",""oversold_rsi"":87,""oversold_rsi_periods"":48,""period"":""17m"",""period_length"":""17m"",""profit_stop_enable_pct"":7,""profit_stop_pct"":18,""quarentine_time"":10,""rsi_periods"":48,""selector"":""binanceus.ETH-USD"",""sell_stop_pct"":10,""show_options"":true,""strategy"":""trend_ema"",""symmetrical"":false,""trend_ema"":23,""net_currency"":10.326857450599903,""start"":""202009192000""}"
"binanceus.ETH-USD",1.02126191599659,2.126191599659005,0,0.071,"trend_ema","taker",468.10525065,458.3596463530155,0,1,"17m",87,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":2,""buy_stop_pct"":15,""generations"":10,""markdown_buy_pct"":-0.43186606259767224,""markup_sell_pct"":-0.10251813638637763,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":87,""neutral_rate"":""auto"",""order_poll_time"":5000,""order_type"":""taker"",""oversold_rsi"":87,""oversold_rsi_periods"":38,""period"":""17m"",""period_length"":""17m"",""profit_stop_enable_pct"":0,""profit_stop_pct"":17,""quarentine_time"":10,""rsi_periods"":38,""selector"":""binanceus.ETH-USD"",""sell_stop_pct"":0,""show_options"":true,""strategy"":""trend_ema"",""symmetrical"":false,""trend_ema"":23,""net_currency"":8.179268679500012,""start"":""202009192000""}"
"binanceus.ETH-USD",1.003212200313529,0.3212200313529112,0,0.071,"trend_ema","taker",468.30997222,466.8104834387394,0,1,"91m",23,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":4,""buy_stop_pct"":0,""generations"":10,""markdown_buy_pct"":-0.6769104284357366,""markup_sell_pct"":3.1275702851049054,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":23,""neutral_rate"":""auto"",""order_poll_time"":5000,""order_type"":""taker"",""oversold_rsi"":66,""oversold_rsi_periods"":38,""period"":""91m"",""period_length"":""91m"",""profit_stop_enable_pct"":17,""profit_stop_pct"":9,""quarentine_time"":10,""rsi_periods"":38,""selector"":""binanceus.ETH-USD"",""sell_stop_pct"":0,""show_options"":true,""strategy"":""trend_ema"",""symmetrical"":false,""trend_ema"":16,""net_currency"":10.8748672695001,""start"":""202009192000""}"
"binanceus.ETH-USD",1.0030469697269497,0.3046969726949666,0,0.071,"trend_ema","taker",468.23284085,466.8104834387394,0,1,"91m",87,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":5,""buy_stop_pct"":15,""generations"":10,""markdown_buy_pct"":-0.43186606259767224,""markup_sell_pct"":-0.10251813638637763,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":87,""neutral_rate"":""auto"",""order_poll_time"":5000,""order_type"":""taker"",""oversold_rsi"":87,""oversold_rsi_periods"":38,""period"":""91m"",""period_length"":""91m"",""profit_stop_enable_pct"":0,""profit_stop_pct"":17,""quarentine_time"":10,""rsi_periods"":38,""selector"":""binanceus.ETH-USD"",""sell_stop_pct"":0,""show_options"":true,""strategy"":""trend_ema"",""symmetrical"":false,""trend_ema"":16,""net_currency"":9.681797438399997,""start"":""202009192000""}"
"binanceus.ETH-USD",1.0030296682475455,0.3029668247545502,0,0.071,"trend_ema","taker",458.50566316,457.12073897184246,0,1,"17m",81,14,"module.exports = {""avg_slippage_pct"":0.045,""backtester_generation"":6,""buy_stop_pct"":0,""generations"":10,""markdown_buy_pct"":-0.43186606259767224,""markup_sell_pct"":1.9148077268855954,""max_buy_loss_pct"":0,""max_sell_loss_pct"":0,""max_slippage_pct"":5,""min_periods"":81,""neutral_rate"":""auto"",""order_poll_time"":5000,""order_type"":""taker"",""oversold_rsi"":99,""oversold_rsi_periods"":48,""period"":""17m"",""period_length"":""17m"",""profit_stop_enable_pct"":7,""profit_stop_pct"":18,""quarentine_time"":10,""rsi_periods"":48,""selector"":""binanceus.ETH-USD"",""sell_stop_pct"":10,""show_options"":true,""strategy"":""trend_ema"",""symmetrical"":false,""trend_ema"":3,""net_currency"":8.573182143999986,""start"":""202009192000""}"
